real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer,PREDS
0.1990484,0.3586784,0.670514374,0.805901932,0.633760729,0.7362026,0.7404838,0.7170488,0.82060266,0.6649331,0.457584033,0.430601056,0.497872483,0.386290526,0.55126315,0.5324625,0.5187218,0.48103642,0.832046042,0.829823186,0.988912133,0.792399523,0.386566764,0.424387646,0.40778155,0.447439913,0.237867054,0.261213885,0.31211721,0.35571751,0.9316836,0.42732707
0.2547483,0.129915,0.338149274,0.309502573,0.172862877,0.17358056,0.17733335,0.13492148,0.23883028,0.25183287,0.004930935,0.10179965,-0.000184604,0.109104247,0.17208995,0.19336414,0.2269725,0.23285072,0.267862002,0.259231858,0.346130331,0.406112202,0.188803502,0.190142667,0.188795416,0.21088118,0.141128793,0.149734274,0.179996495,0.157856241,0.26857686,0.34445795
0.251495,0.4139823,0.282621602,0.312881517,0.212632331,0.21409942,0.16172265,0.17470118,0.26160234,0.27626708,0.178155758,0.15086947,0.147822501,0.165039259,0.19235045,0.21980171,0.20889106,0.20538697,0.238591504,0.206813808,0.267073824,0.218017929,0.149841642,0.149094199,0.161924606,0.127786209,0.268589454,0.274331087,0.293424645,0.357325995,0.24711646,0.41074428
0.2441966,0.2465801,0.324644046,0.253609438,0.301031089,0.23652357,0.17618883,0.2022574,0.25058594,0.2827621,0.242548599,0.246723589,0.24660168,0.294101207,0.2423852,0.24921347,0.24223408,0.25841215,0.219505966,0.213347612,0.178014613,0.20202974,0.290100798,0.237181844,0.300711862,0.248959835,0.201097977,0.211086052,0.231706911,0.248296031,0.302337,0.4160952
0.3562666,0.2465801,0.275530916,0.201942473,0.248064139,0.24406686,0.20511757,0.2285622,0.2591539,0.28115222,0.419682653,0.402267698,0.419052657,0.366845993,0.30275816,0.27034962,0.28707427,0.30093247,0.156821192,0.167406845,0.212567034,0.142939407,0.459599794,0.398886269,0.459289812,0.404151768,0.337531092,0.32210787,0.360868704,0.336691128,0.23121133,0.23705165
0.425445,0.4115283,0.365705654,0.352829065,0.480821596,0.35608643,0.33678025,0.38583937,0.36797577,0.42964426,0.312746063,0.336118148,0.323074742,0.33233738,0.35259613,0.32695687,0.36555183,0.3616341,0.324110663,0.426482729,0.362722289,0.419324992,0.503678462,0.455853354,0.529729953,0.469206406,0.443164816,0.417624414,0.461679576,0.455589125,0.3467192,0.33347985
0.2328417,0.0919133,0.498672378,0.430355894,0.328845407,0.42051932,0.41869584,0.44478914,0.42847666,0.48535192,0.299084363,0.263005471,0.299326419,0.330397152,0.28406632,0.29371715,0.31074408,0.30409214,0.370508885,0.406692487,0.347976425,0.391436332,0.403860959,0.359519685,0.433411668,0.380032327,0.230202663,0.209328729,0.275659005,0.204416844,0.35974818,0.3564807
0.1811866,0.6287957,0.194377228,0.212235606,0.372426153,0.25097647,0.25446585,0.25869748,0.25158492,0.27774617,0.134855105,0.158788052,0.157132312,0.143441947,0.1867576,0.19673474,0.1936821,0.19534285,0.185887734,0.223410345,0.150246576,0.253356879,0.300435605,0.281055086,0.302985928,0.276463514,0.135028919,0.131188328,0.183369913,0.165113677,0.22762421,0.33014223
0.1337183,0.147255,0.184054454,0.171034162,0.182757528,0.20638828,0.21981294,0.2146436,0.21648121,0.21498847,0.153497927,0.141284016,0.157575208,0.133727499,0.12875254,0.147407,0.16099669,0.1491453,0.228340238,0.213609704,0.20709112,0.192315158,0.236363867,0.196177942,0.212248756,0.211935114,0.10076141,0.104194686,0.131390167,0.128516392,0.18002307,0.29793274
0.1351199,0.1012566,0.143939282,0.129687109,0.134264809,0.16805719,0.1760474,0.16646315,0.1744357,0.15404981,0.114101215,0.120697597,0.148109822,0.131048612,0.12994966,0.13765043,0.15244149,0.13419747,0.160964523,0.149904638,0.143858911,0.135964001,0.221558661,0.257061781,0.181851527,0.168817994,0.147692855,0.138096063,0.180469713,0.162032652,0.11974624,0.30545017
0.1147033,0.1489233,0.149584036,0.133201031,0.161109268,0.17076151,0.17656834,0.17120086,0.17609,0.15053824,0.097216734,0.091021023,0.125818055,0.121424329,0.12671778,0.13149233,0.14843136,0.12173849,0.117771009,0.127340396,0.136540645,0.136462472,0.18564886,0.206598683,0.131352912,0.130485366,0.093546766,0.103503667,0.123205246,0.116882246,0.1126363,0.2815993
0.1169617,0.1316633,0.118438658,0.113359685,0.103008203,0.15443893,0.16038579,0.15742381,0.15590055,0.13712457,0.067802395,0.064833833,0.09294338,0.058091756,0.12206542,0.12829898,0.13983294,0.1193216,0.077584694,0.095242743,0.09747233,0.122891031,0.136761461,0.125276125,0.083165335,0.093845849,0.118995609,0.111065804,0.138637435,0.114013107,0.12435618,0.25303417
0.1118067,0.1063749,0.175212052,0.113869555,0.096848995,0.15703616,0.16197096,0.164942,0.15240464,0.14755125,0.070979091,0.059864925,0.097209651,0.039753172,0.12116149,0.12712033,0.13817777,0.11900431,0.068343331,0.09710701,0.086352856,0.128656707,0.128459399,0.102615287,0.083954348,0.100317723,0.121233395,0.117884598,0.145679097,0.111485142,0.11759041,0.25082934
0.1381516,0.1063749,0.133959958,0.115856804,0.156298429,0.15517086,0.16314718,0.16717033,0.14515227,0.14847387,0.082632623,0.080185205,0.115380762,0.040047051,0.12931222,0.13241269,0.14343394,0.12896483,0.084910224,0.116844225,0.07250439,0.151731957,0.174369722,0.144261012,0.143152934,0.15497033,0.123629774,0.124612254,0.150959391,0.127775749,0.111282334,0.23892483
0.11042,0.1609733,0.170206896,0.141039141,0.147447596,0.18195324,0.19559972,0.20422208,0.17150985,0.18291867,0.104305991,0.10128172,0.127064867,0.078922511,0.12305823,0.13067581,0.1468681,0.12581511,0.147518347,0.183897852,0.143856098,0.214255932,0.222403165,0.191312289,0.209931075,0.218369958,0.10525248,0.09942406,0.128941024,0.103888826,0.13280366,0.2280704
0.1093984,0.3325563,0.160482924,0.114292976,0.140931654,0.15858665,0.17479858,0.1773019,0.14646143,0.15511765,0.095912119,0.110832398,0.115352524,0.107681958,0.12313193,0.12743886,0.14096797,0.1204623,0.131910068,0.165973949,0.11958382,0.208790619,0.232123108,0.218037734,0.227298956,0.248934266,0.105837921,0.094617834,0.13623267,0.104825138,0.113432616,0.20887235
0.1360817,0.1276084,0.132293666,0.115582951,0.133731146,0.15566324,0.17215095,0.17413005,0.1437324,0.15142332,0.095495153,0.103684225,0.105342811,0.115236016,0.13409592,0.13577661,0.15036257,0.12940796,0.153306825,0.188075906,0.160328611,0.224276374,0.197966345,0.203575723,0.183742362,0.226627657,0.126342872,0.12299757,0.158444254,0.13221674,0.10686064,0.19971108
0.1246433,0.1315901,0.11991961,0.144418515,0.160886594,0.18108802,0.197628,0.20493564,0.16948608,0.18212427,0.09277483,0.09589897,0.106853889,0.106227732,0.13943675,0.13976571,0.15772657,0.13630745,0.191801261,0.229873433,0.191782598,0.260266259,0.157643601,0.172829427,0.13655928,0.160173042,0.122631773,0.116391247,0.151268591,0.12404872,0.15165825,0.20697853
0.1202935,0.439313,0.147296676,0.128620065,0.159357557,0.17229299,0.18999602,0.19461322,0.16022243,0.17209513,0.124972639,0.120101489,0.141109087,0.131509042,0.13340749,0.1337744,0.15069607,0.12765144,0.190554356,0.22827022,0.194200978,0.26424132,0.151997531,0.16094093,0.127769444,0.130378988,0.11011908,0.10353765,0.141476829,0.108268048,0.12191849,0.16888896
0.1098483,0.1044384,0.143346422,0.128960092,0.144380734,0.16677181,0.18408288,0.18749943,0.15496777,0.16599981,0.164383281,0.170296874,0.187730865,0.159379674,0.12600817,0.12898771,0.14393876,0.12167403,0.195721332,0.231574904,0.205588994,0.259660522,0.177707635,0.173983432,0.150596697,0.142190183,0.105467462,0.099209573,0.135256396,0.106824724,0.116287544,0.15013173
0.11496,0.127315,0.127785356,0.117197126,0.148604167,0.15686174,0.17396249,0.17562847,0.145083,0.15266241,0.240547049,0.246150725,0.267838811,0.239426063,0.13974002,0.1414448,0.15482879,0.13576494,0.205305951,0.238413271,0.214002365,0.257096339,0.203084161,0.19047393,0.176132866,0.174846927,0.099200104,0.102378901,0.130415896,0.098655337,0.10894947,0.12803516
0.13905,0.112005,0.132074914,0.120376238,0.144535186,0.16123302,0.17787464,0.18094924,0.14949282,0.15692481,0.346068731,0.357687155,0.38796644,0.343005867,0.21491405,0.21358278,0.22631381,0.20815763,0.212989566,0.244439639,0.221820936,0.255948601,0.237677085,0.217435882,0.204993133,0.229084459,0.138904196,0.125694605,0.164086116,0.140485413,0.11402255,0.103488386
0.574724,0.1315901,0.152931122,0.146923064,0.16317368,0.1844374,0.20160273,0.20915188,0.17314409,0.18623972,0.44277488,0.465329866,0.487496867,0.452592541,0.40532592,0.39186564,0.41279325,0.38518327,0.254465793,0.292077709,0.270872452,0.292294156,0.329420439,0.30053258,0.286399935,0.336286519,0.522247996,0.536701009,0.547312045,0.552325718,0.14980444,0.079404
0.2847437,0.5969151,0.926924826,0.58974112,0.628356301,0.58240473,0.59759694,0.63590133,0.56946814,0.6933284,0.551102402,0.524967315,0.570103085,0.55139678,0.45212725,0.434677,0.47608197,0.46185625,0.655593846,0.710896563,0.687514962,0.65474841,0.470807221,0.433401851,0.431082065,0.50921863,0.338518878,0.340836434,0.354203501,0.354442058,0.4965037,0.15590063
0.5977317,0.1551132,0.435526686,0.285116247,0.29102363,0.3095699,0.32071608,0.3346727,0.28910163,0.35811457,0.703949057,0.786198728,0.698212116,0.727860611,0.57666165,0.5633911,0.58033425,0.56753683,0.308398733,0.398914049,0.306196535,0.461669509,0.601364547,0.587583834,0.588469889,0.562025037,0.485426724,0.437629832,0.552347403,0.482271501,0.2122478,0.16435617
1.162433,1.422207,0.58719792,0.434041743,0.750665905,0.55541956,0.57472825,0.56918055,0.57146406,0.5498447,0.883310215,0.894602363,0.913930505,0.875520292,0.80735034,0.84980744,0.8634301,0.78273714,0.599132872,0.639527049,0.581929296,0.61503879,0.654329167,0.647710821,0.630561188,0.629551148,1.108602075,1.138992822,1.115049423,1.106341444,0.41985264,0.16858394
0.309602,0.376685,0.822852449,0.841407353,1.139817352,0.96655285,0.96725845,0.8936774,0.955462,0.8707146,0.811532954,0.731395371,0.846177642,0.786741857,0.5158613,0.5108016,0.52229065,0.60442054,0.733199344,0.747083652,0.686558349,0.6860979,0.484264579,0.450591503,0.476383311,0.51677951,0.394606275,0.38236748,0.415697741,0.416405251,0.9651795,0.17281172
0.0909833,0.1265484,0.317247728,0.186063106,0.107581801,0.26404688,0.2835699,0.32945278,0.28880763,0.32606176,0.183227124,0.352341621,0.168846003,0.248317723,0.22274302,0.2321127,0.21437806,0.19373159,0.269814658,0.313747726,0.299348261,0.270605465,0.260120964,0.246602852,0.269068975,0.239473321,0.002498681,0.031236738,0.036826337,0.048162614,0.19401911,0.010576608
0.5603093,0.5323086,0.138613355,0.171725403,0.35258573,0.091646,0.11320901,0.10173094,0.12652794,0.1356292,0.30487632,0.357078071,0.314707635,0.345374599,0.37086475,0.3420408,0.34869212,0.35184515,0.1724278,0.190336758,0.176499476,0.211706065,0.307212684,0.311813213,0.243276149,0.323482193,0.503859565,0.494003336,0.519628708,0.527419957,0.11077985,0.010664361
0.5141447,0.7760197,0.864772342,0.574471484,0.543713949,0.54949415,0.5342425,0.54974055,0.582028,0.6235942,0.450320229,0.385061131,0.484577591,0.438561426,0.510752,0.49573234,0.52228045,0.48834494,0.531221812,0.576285402,0.573286971,0.712318995,0.38244325,0.37811594,0.339287834,0.447300274,0.579082246,0.571698562,0.567524461,0.594099584,0.7587124,0.21027422
0.2964946,0.9666603,0.648555676,0.350728325,0.586959094,0.4853199,0.47819164,0.48147687,0.49198747,0.51717335,0.473295931,0.425656674,0.497654866,0.443499385,0.34804273,0.3614965,0.38974363,0.36030477,0.339362377,0.348775144,0.323156771,0.498531094,0.342282005,0.330243277,0.347318561,0.342191127,0.250138253,0.284470299,0.257226043,0.231852433,0.5055489,0.24308746
0.3240554,0.231005,0.277293514,0.174648152,0.234938723,0.28111708,0.29029426,0.28785035,0.31996363,0.3215189,0.25200689,0.322718493,0.270138669,0.261375241,0.24969034,0.27744234,0.26776925,0.26287296,0.230432615,0.280645721,0.278898908,0.339041344,0.256571095,0.248780914,0.240942501,0.236092605,0.289919903,0.260949936,0.302459681,0.258868377,0.2407137,0.045962278
0.1386967,0.2244717,0.328636668,0.294584485,0.207539008,0.31290996,0.3049417,0.3168972,0.33972442,0.35627347,0.094294292,0.108839934,0.103882158,0.116799261,0.21519992,0.22783265,0.215982,0.2173504,0.257870899,0.303560459,0.272054058,0.334015041,0.183064817,0.17975468,0.188995978,0.18255339,0.199720711,0.200486487,0.226910283,0.220585576,0.27256757,0.21852064
0.1688583,0.09191,0.171824099,0.181674235,0.187851073,0.16402583,0.15250432,0.1433048,0.16301745,0.17272367,0.161200562,0.152710466,0.196995671,0.140161182,0.14811766,0.15408893,0.13874103,0.1452586,0.098096581,0.128526602,0.101393259,0.190962068,0.185367926,0.164151174,0.206979941,0.178912516,0.081972204,0.106476388,0.140548168,0.101682984,0.1367043,0.24965897
0.1404649,0.118185,0.241242863,0.183008594,0.178552473,0.19453238,0.19679794,0.18849513,0.20726852,0.18538487,0.127276687,0.123042778,0.148265075,0.111720461,0.12476589,0.14074996,0.16000669,0.14499976,0.153324208,0.178962495,0.211149937,0.166781935,0.213892551,0.167097921,0.213894557,0.214157212,0.120258907,0.129590011,0.105594073,0.154129786,0.13327408,0.17664802
0.1406834,0.0773499,0.153033422,0.146470349,0.126040632,0.17463668,0.17742954,0.17256083,0.18552764,0.15779993,0.107721148,0.08872306,0.116759223,0.130736679,0.13969743,0.15397324,0.16765033,0.15761314,0.099769004,0.108408942,0.116005695,0.116693399,0.208974223,0.170478805,0.212068639,0.209698383,0.189598958,0.157810358,0.208715453,0.156899112,0.13794303,0.22364065
0.1613801,0.1199434,0.137422494,0.135900389,0.134633063,0.17421812,0.17036599,0.17543273,0.17478646,0.16661683,0.133503263,0.124479233,0.173694363,0.163723826,0.14939146,0.14755887,0.16464704,0.1355718,0.068375591,0.083054482,0.116716828,0.075123453,0.182229652,0.175126038,0.176430275,0.165169877,0.161628829,0.169384524,0.195092605,0.176828195,0.13615845,0.2664343
0.122945,0.1524483,0.176856664,0.18033694,0.317487994,0.19811668,0.20153837,0.21251467,0.19371776,0.20227213,0.140580368,0.134663423,0.170149992,0.139648432,0.1391049,0.14824234,0.1581663,0.14447437,0.105403206,0.124855024,0.087969703,0.09907861,0.143748848,0.130675423,0.114971165,0.114341265,0.101079064,0.104276729,0.11953573,0.110482566,0.16145405,0.23238952
0.12833,0.1207768,0.161391223,0.117033672,0.128952503,0.16685052,0.17764011,0.17931268,0.15916868,0.16510637,0.089487508,0.095564167,0.1016935,0.070262188,0.12395517,0.13250081,0.1456338,0.13056925,0.07352739,0.06444567,0.064901669,0.054158993,0.127068335,0.099654927,0.093489467,0.099048055,0.122646254,0.112368045,0.148589964,0.103271489,0.12304994,0.21790211
0.1061016,0.3142097,0.140012452,0.136059123,0.188914612,0.17050086,0.1823212,0.1857102,0.1611506,0.16992295,0.09716326,0.096944702,0.109600661,0.088450282,0.14708696,0.15375246,0.16925633,0.14801022,0.116247638,0.115005459,0.099017708,0.084778163,0.171384474,0.148657268,0.139987564,0.144075461,0.100260488,0.096606565,0.130060296,0.115515931,0.1240209,0.25220188
0.2565369,0.1336916,0.115625552,0.11023071,0.154978097,0.15254383,0.1684197,0.16771063,0.14305945,0.14504997,0.268635822,0.259389742,0.285397026,0.282506067,0.23870395,0.23146316,0.24795581,0.2335833,0.115860063,0.092452393,0.067338013,0.033603157,0.251839288,0.231337784,0.223956527,0.234312115,0.230528465,0.223318895,0.260208535,0.239566235,0.11003791,0.22543281
0.4337537,0.5478466,0.32269165,0.276186495,0.208044352,0.29187265,0.3068744,0.33215705,0.28418523,0.3343809,0.31289428,0.305764692,0.334305391,0.31530712,0.35160747,0.33682752,0.36753467,0.34045628,0.32175682,0.348747407,0.340901781,0.392430056,0.324708155,0.305018116,0.300047777,0.318540049,0.426096697,0.433000139,0.448254661,0.446367246,0.26722962,0.24740529
0.20529,0.4148016,0.535277698,0.464442429,0.629655688,0.45165733,0.4676799,0.49364668,0.44039136,0.55419517,0.347093243,0.31421245,0.361764119,0.352310077,0.3221575,0.31709933,0.35430995,0.32798254,0.485215393,0.502941274,0.409745478,0.46085249,0.320021102,0.288773648,0.308867787,0.329071304,0.215650273,0.195186791,0.239458541,0.206671474,0.38133943,0.28828773
0.438657,0.1461783,0.31397689,0.188791712,0.17171213,0.24216981,0.25981498,0.27004018,0.23290887,0.2760387,0.22600124,0.258883157,0.238961261,0.235697466,0.33345863,0.322776,0.32749847,0.32244566,0.216296366,0.244662862,0.177177886,0.296569264,0.291261817,0.269256711,0.280669849,0.284178674,0.353680641,0.346392566,0.405142973,0.354419073,0.15832469,0.24054484
0.2327417,0.426292,0.4013408,0.431480581,1.005076199,0.4359413,0.45163175,0.45557243,0.44229016,0.47975084,0.363990238,0.31957769,0.379723408,0.35257589,0.29799613,0.30536094,0.33202073,0.30338264,0.536870994,0.553781063,0.555607049,0.560763826,0.267120869,0.241208638,0.256689706,0.291416511,0.257763561,0.261504393,0.280516689,0.282605234,0.3535722,0.30415282
0.2769801,0.2874166,0.280251082,0.241047654,0.20115854,0.26304477,0.28109488,0.28429452,0.26061785,0.2845421,0.182564877,0.223907746,0.20348463,0.170254294,0.27445278,0.26254696,0.27288178,0.2690518,0.282701202,0.314034462,0.242664233,0.376592658,0.260650673,0.234840254,0.267544296,0.246131556,0.203265154,0.191864545,0.253086833,0.197915555,0.23788199,0.28571242
0.2963233,0.4083834,0.353101052,0.242657429,0.237251621,0.29298085,0.30912545,0.3061652,0.3043508,0.31837854,0.230624511,0.209841676,0.233418878,0.253466035,0.2967549,0.29275092,0.31273258,0.27601647,0.366025783,0.377873121,0.40728727,0.414741217,0.313719868,0.29578285,0.30713907,0.307371621,0.277699244,0.290763607,0.307742345,0.311304658,0.25492638,0.313028
0.2889417,0.3149999,0.436198238,0.31648372,0.260656121,0.31642038,0.32886887,0.3304081,0.32692263,0.3486553,0.281371237,0.268323318,0.29795966,0.271727308,0.3167284,0.3132118,0.33173525,0.3136042,0.353394361,0.363061301,0.349504508,0.402893946,0.356074826,0.331780366,0.341470521,0.350294511,0.27278457,0.256507347,0.297272865,0.281150993,0.30167836,0.32239258
0.4592033,0.2986634,0.330915032,0.244473587,0.229063065,0.30844215,0.3176391,0.3231274,0.3184089,0.34259415,0.412402218,0.398762436,0.435254475,0.418697867,0.36983442,0.3538248,0.37639454,0.34647593,0.356729907,0.373383883,0.397313096,0.405559427,0.381199001,0.371825912,0.355442509,0.384641467,0.416225805,0.42907655,0.450469403,0.416018272,0.26561347,0.2905863
0.2533666,0.3647233,0.690142634,0.52126225,0.908548012,0.45681256,0.46552327,0.47956136,0.46867007,0.5175801,0.323956526,0.341312274,0.33840912,0.316048933,0.37727824,0.38109806,0.4043329,0.37366417,0.494192884,0.528949825,0.498072718,0.570723894,0.399768351,0.37312804,0.3714389,0.395625122,0.261227726,0.249901397,0.277929964,0.287883585,0.5499132,0.34815603
0.6523741,0.1152333,0.172408854,0.21886101,0.345452031,0.27459192,0.28753516,0.29193887,0.28124234,0.2994593,0.466170142,0.46709618,0.46431553,0.480230062,0.46878672,0.45222974,0.46496,0.45219454,0.337159636,0.36119097,0.337825168,0.452309306,0.478555591,0.463089881,0.457207668,0.471268954,0.530919886,0.531955956,0.573057758,0.530713083,0.25300708,0.28724024
0.3481915,1.422207,0.902850664,0.618952695,0.881702515,0.6151034,0.62521017,0.62303287,0.6352432,0.6358137,0.533722907,0.520028916,0.548271322,0.529288893,0.51650876,0.52087814,0.56153584,0.51328325,0.690143208,0.716495683,0.729502416,0.728999528,0.612755211,0.59510678,0.593323416,0.623673202,0.410392049,0.414250973,0.447735735,0.468881686,0.6125163,0.37880278
0.9741993,0.3305966,0.247231382,0.344811222,0.519001842,0.34377283,0.35512003,0.36088204,0.34759998,0.37612692,0.593900765,0.621410805,0.601113939,0.612363188,0.6801211,0.6811541,0.69071615,0.67561704,0.423743076,0.476173467,0.412121742,0.54945058,0.680623196,0.679835112,0.666753752,0.67526577,0.778351755,0.762495699,0.823926139,0.788824401,0.34154198,0.27946648
0.5313946,0.7044876,0.572390812,0.641117033,0.953232841,0.8479373,0.8641984,0.80584633,0.8834661,0.7739848,0.804605632,0.740441758,0.821551108,0.767428869,0.6069014,0.6070496,0.6437951,0.6299774,0.843394932,0.815580002,0.818536038,0.884990585,0.61265269,0.597701148,0.584260136,0.643587154,0.604570556,0.622473291,0.625848258,0.657789739,0.8031807,0.39416862
0.3718284,0.0923083,0.576045732,0.507399913,0.285721372,0.44036728,0.4488399,0.4540289,0.4531178,0.47411802,0.544290949,0.616620426,0.55826539,0.581707792,0.3802394,0.40336102,0.41353583,0.4109194,0.48071185,0.519808527,0.500286207,0.562933973,0.418406581,0.39553634,0.422066632,0.374493844,0.25939604,0.258513362,0.303936859,0.293604185,0.50776875,0.28674203
0.2902217,0.365255,0.253688654,0.246632736,0.51683472,0.32771924,0.35145333,0.34775108,0.38763997,0.37740403,0.532103609,0.546778919,0.54805931,0.570430833,0.36069912,0.36483082,0.37185988,0.3435558,0.396407045,0.399606728,0.405682345,0.44081182,0.376024726,0.370665002,0.355975042,0.346074005,0.262290956,0.266660346,0.304877921,0.29135211,0.3395518,0.2090922
0.7382947,0.2298016,0.326133748,0.242210424,0.293113409,0.28978458,0.28861943,0.28217772,0.32071072,0.32038385,0.510820255,0.51799825,0.569217462,0.498086907,0.50634766,0.48412666,0.5179227,0.48405087,0.395782776,0.395248432,0.39645714,0.413549188,0.484828203,0.471100692,0.445247376,0.47356145,0.640146619,0.640706017,0.66785525,0.682822215,0.3071275,0.2575361
0.4021533,0.4178049,0.687065296,0.618588962,0.655058889,0.6957631,0.69020903,0.6931242,0.7297127,0.70516074,0.693290037,0.598957768,0.72395337,0.696131272,0.5604883,0.559365,0.5991742,0.5699199,0.657997984,0.666178099,0.696675928,0.706919703,0.523657145,0.490571092,0.499028218,0.560874573,0.448469355,0.451229509,0.470630411,0.485912993,0.8483464,0.35305512
0.8203566,1.200026,0.458180488,0.291246145,0.186593497,0.36708698,0.36479175,0.35743558,0.3830134,0.40507856,0.629273792,0.699624335,0.616781258,0.618485773,0.511537,0.49502337,0.54053295,0.5360219,0.369539582,0.379390413,0.381801575,0.496955516,0.43409378,0.399422242,0.427881852,0.385091032,0.694989346,0.678197563,0.687114123,0.6737527,0.41239312,0.19063336
0.0977266,0.6484967,0.504915008,0.683757287,0.528651541,0.7102422,0.72892046,0.72062194,0.7760782,0.6668513,0.37944807,0.368398408,0.395333475,0.366801894,0.33980417,0.4038189,0.40215418,0.35157865,0.630286335,0.625722495,0.651756997,0.657161181,0.253703497,0.230648114,0.246836942,0.278607533,0.199837198,0.191664845,0.232822833,0.23753469,0.74527484,0.29005587
0.0773333,0.0833517,0.103185875,0.212185982,0.110642213,0.1288389,0.13334894,0.14120635,0.14275067,0.17111334,-0.068821955,0.026139011,-0.050339902,-0.005178143,0.10576065,0.14474882,0.07108948,0.11998139,0.161450907,0.193460825,0.180671316,0.315512443,0.131178178,0.117726861,0.146274268,0.094336303,0.007674934,0.021287895,0.043622974,0.011392902,0.21158674,0.24001202
0.0906533,0.0881116,0.091482369,0.162109445,0.167582539,0.08158308,0.07363242,0.046688486,0.098502904,0.10210195,-0.043986709,-0.04074577,-0.015988826,-0.060863322,0.038858373,0.0801605,0.06084365,0.06306954,0.141959487,0.117597826,0.141034285,0.144778986,0.15959683,0.163680969,0.126120079,0.149286436,0.062357661,0.10889877,0.091404042,0.134524822,0.04470833,0.2235568
0.1039833,0.0841982,0.092914293,0.128240255,0.120538934,0.10878393,0.09162243,0.071158245,0.12507534,0.08653939,-0.019395561,-0.072987233,-0.007151331,-0.018606577,0.09369704,0.10195406,0.12200923,0.10276769,0.190969355,0.168066021,0.205317608,0.145862081,0.179136465,0.164120373,0.147711185,0.18660208,0.127502777,0.104847206,0.131981895,0.143052147,0.09969203,0.32818234
0.0817417,0.0742301,0.129902212,0.095861392,0.209685883,0.13123596,0.11720769,0.116842926,0.14385894,0.10890922,0.087343772,0.021556261,0.095195076,0.065035322,0.09178202,0.1044139,0.11119358,0.09427394,0.117755204,0.093136946,0.123178398,0.097766096,0.138278996,0.125933137,0.114131571,0.148487392,0.100008691,0.107534946,0.114653148,0.103680397,0.05377351,0.36965892
0.0879384,0.06018507,0.079468184,0.11818671,0.070877313,0.11551313,0.102154344,0.10291579,0.11093813,0.10118352,0.109101739,0.096916968,0.129882797,0.115327252,0.090151384,0.095469594,0.102243945,0.08086564,0.11057488,0.121334608,0.168315218,0.096661187,0.103861073,0.082482834,0.082006982,0.088606293,0.100934095,0.083745354,0.109722234,0.084087295,0.093049034,0.29459894
0.0869551,0.0736583,0.09169037,0.088326278,0.101434918,0.12692769,0.124896705,0.1307797,0.11602059,0.11634354,0.100635181,0.107419056,0.112541158,0.093364326,0.08715013,0.099899456,0.101963356,0.09409365,0.0933691,0.09331531,0.075013536,0.054443163,0.106134626,0.072777436,0.091571867,0.085639562,0.095112617,0.083646782,0.122189272,0.065417797,0.054656256,0.2272987
0.0937517,0.0815584,0.083650569,0.095358774,0.040632899,0.13070473,0.13213845,0.13992271,0.10960904,0.12170256,0.02642938,0.030400656,0.048727864,0.020982566,0.09733412,0.10218407,0.10740648,0.092602864,0.152264306,0.172339553,0.187481551,0.136252499,0.140598837,0.106751228,0.141476598,0.100540672,0.096991668,0.093472661,0.126199731,0.107846951,0.074878484,0.29772735
0.0950767,0.0937782,0.087265918,0.099508971,0.11430352,0.14306274,0.16114655,0.16513598,0.12807919,0.13310598,-0.017179321,-0.023709199,-0.022306499,-0.008650088,0.08887337,0.09807265,0.114861146,0.097032666,0.205573912,0.168622812,0.142261214,0.075368955,0.127572927,0.080571699,0.12757025,0.103817673,0.053079534,0.048961481,0.079383434,0.068022798,0.09555936,0.2979825
0.0767184,0.0682801,0.083305726,0.102583326,0.1134175,0.14477688,0.16320294,0.1672128,0.1298367,0.13564767,0.029514606,0.017439565,0.033616398,0.074562289,0.104421094,0.11377461,0.12857899,0.106158674,0.241496689,0.21032796,0.229406439,0.169237186,0.123844192,0.101737654,0.119216915,0.107605278,0.100310102,0.085183468,0.129843952,0.09214641,0.09150194,0.31843606
0.0989282,0.0821601,0.095057465,0.083401378,0.105363637,0.12747465,0.14571369,0.14581564,0.11211178,0.11565639,0.209180955,0.198345195,0.235063227,0.221197641,0.17601427,0.17914157,0.18893786,0.17450088,0.162002064,0.121966056,0.105646438,0.061592188,0.210813824,0.191634249,0.185427337,0.19353451,0.085178746,0.081592571,0.119011134,0.092579885,0.078737065,0.25872737
0.5466251,0.8583953,0.12480745,0.106508611,0.112033137,0.14689717,0.16442177,0.16954239,0.1319199,0.13793163,0.330500388,0.353074772,0.357226715,0.3421838,0.38890347,0.3761869,0.39559212,0.37077016,0.239252962,0.217623999,0.244571037,0.206812068,0.41098728,0.399586806,0.353851168,0.408799919,0.493244387,0.515812756,0.518856825,0.525142828,0.105750486,0.20050576
